,url,Cost,Rooms,Square,Cost_per_m2,Floor,Floors_in_house,Address,Metro,Metro_distance,Date,Date_note
218,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_442m_79et._2973751992,6690000,2,44.2,151357,7,9,"Товарищеский пр-т, 22к1",Улица Дыбенко,11–15 мин.,30.03.2023,2 недели назад
219,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_48m_59et._2865571673,7900000,2,48.0,164583,5,9,"Народная ул., 16",Ломоносовская,16–20 мин.,06.04.2023,1 неделю назад
220,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_452m_25et._2793146858,6500000,2,45.2,143805,2,5,"ул. Кибальчича, 6",Ломоносовская,16–20 мин.,06.04.2023,1 неделю назад
221,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_25et._2970386746,6555000,2,45.0,145666,2,5,"ул. Новосёлов, 1",Ломоносовская,16–20 мин.,12.04.2023,1 день назад
222,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_532m_1012et._2925776534,8290000,2,53.2,155827,10,12,"ул. Дмитрия Устинова, 5",Рыбацкое,6–10 мин.,06.04.2023,1 неделю назад
223,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49m_112et._2796630243,6700000,2,49.0,136734,1,12,"Товарищеский пр-т, 28к1",Улица Дыбенко,11–15 мин.,06.04.2023,1 неделю назад
224,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_448m_49et._2874714345,6550000,2,44.8,146205,4,9,"пр-т Солидарности, 8к1",Проспект Большевиков,21–30 мин.,06.04.2023,1 неделю назад
225,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_508m_69et._2495169283,6400000,2,50.8,125984,6,9,"Октябрьская наб., 124к2",Обухово,от 31 мин.,06.04.2023,1 неделю назад
226,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_544m_45et._2510589919,8300000,2,54.4,152573,4,5,"Санкт-Петербург, улица Ольги Берггольц, 24",Елизаровская,6–10 мин.,06.04.2023,1 неделю назад
227,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_472m_28et._2906537863,7990000,2,47.2,169279,2,8,"ул. Бабушкина, 111",Пролетарская,11–15 мин.,09.04.2023,4 дня назад
228,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_617m_617et._2835719652,10800000,2,61.7,175040,6,17,"1-й Рабфаковский пер., 3",Пролетарская,11–15 мин.,13.04.2023,15 часов назад
229,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_445m_35et._2869458791,6000000,2,44.5,134831,3,5,"ул. Шелгунова, 28",Пролетарская,21–30 мин.,06.04.2023,1 неделю назад
230,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_562m_1725et._2106850468,11000000,2,56.2,195729,17,25,"территория Усть-Славянка, Советский пр-т, 36к1",Рыбацкое,от 31 мин.,13.04.2023,16 часов назад
231,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_67m_610et._2907709398,9800000,2,67.0,146268,6,10,"Прибрежная ул., 8к4",Рыбацкое,6–10 мин.,30.03.2023,2 недели назад
232,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51m_89et._2908355753,8100000,2,51.0,158823,8,9,"Шлиссельбургский пр-т, 31",Рыбацкое,6–10 мин.,06.04.2023,1 неделю назад
233,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_1126et._2847240360,10990000,2,54.0,203518,11,26,"Рыбацкий пр-т, 18к2",Рыбацкое,16–20 мин.,13.04.2023,1 час назад
234,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_552m_315et._2854717332,11800000,2,55.2,213768,3,15,"ул. Антонова-Овсеенко, 5к1",Улица Дыбенко,16–20 мин.,06.04.2023,1 неделю назад
235,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_451m_55et._2503752742,5700000,2,45.1,126385,5,5,"пр-т Большевиков, 63к4",Ломоносовская,от 31 мин.,06.04.2023,1 неделю назад
236,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_526m_310et._2857672764,9700000,2,52.6,184410,3,10,"пр-т Пятилеток, 10к1",Проспект Большевиков,6–10 мин.,06.04.2023,1 неделю назад
237,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_632m_1623et._2737924737,9250000,2,63.2,146360,16,23,"Русановская ул., 17к1",Обухово,от 31 мин.,08.04.2023,5 дней назад
238,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_504m_59et._2509730884,8000000,2,50.4,158730,5,9,"ул. Чудновского, 6к1",Проспект Большевиков,16–20 мин.,08.04.2023,5 дней назад
239,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_2325et._2896953285,10900000,2,54.0,201851,23,25,"ул. Коллонтай, 5/1",Проспект Большевиков,16–20 мин.,08.04.2023,5 дней назад
240,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_689m_1723et._2497212282,13950000,2,68.9,202467,17,23,"пр-т Обуховской Обороны, 110к1",Пролетарская,до 5 мин.,07.04.2023,6 дней назад
241,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_463m_15et._2958321628,6500000,2,46.3,140388,1,5,"пр-т Александровской Фермы, 13",Пролетарская,16–20 мин.,09.04.2023,4 дня назад
242,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_562m_45et._2871998494,7300000,2,56.2,129893,4,5,"3-й Рабфаковский пер., 12к3",Обухово,11–15 мин.,09.04.2023,4 дня назад
243,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_474m_1326et._2551694345,10800000,2,47.4,227848,13,26,"Санкт-Петербург, Рыбацкий проспект, 18к2",Рыбацкое,16–20 мин.,06.04.2023,1 неделю назад
244,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_65m_2335et._2686529264,13650000,2,65.0,210000,23,35,"Санкт-Петербург, проспект Обуховской Обороны, 138к2",Обухово,21–30 мин.,10.04.2023,3 дня назад
245,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51m_921et._2889194119,14980000,2,51.0,293725,9,21,"ул. Дыбенко, 8к1",Улица Дыбенко,21–30 мин.,09.04.2023,4 дня назад
246,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_525m_38et._2595408944,10900000,2,52.5,207619,3,8,"ул. Седова, 86",Ломоносовская,6–10 мин.,10.04.2023,3 дня назад
247,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_553m_1225et._2781023144,10370000,2,55.3,187522,12,25,"территория Усть-Славянка, Заводская ул., 15",Рыбацкое,от 31 мин.,07.04.2023,6 дней назад
248,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_77m_1010et._2668762848,17500000,2,77.0,227272,10,10,"пр-т Обуховской Обороны, 70к4",Елизаровская,6–10 мин.,11.04.2023,2 дня назад
249,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_463m_15et._2798959865,6480000,2,46.3,139956,1,5,"ул. Бабушкина, 78",Пролетарская,6–10 мин.,09.04.2023,4 дня назад
250,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_216et._2362461110,10000000,2,54.0,185185,2,16,"территория Усть-Славянка, Славянская ул., 28",Рыбацкое,от 31 мин.,10.04.2023,3 дня назад
251,https://www.avito.ru/sankt-peterburg/kvartiry/dolya_v_2-k._kvartire_669m_2028et._3060453079,7000000,2,66.9,104633,20,28,"Рыбацкий пр-т, 18к2",Рыбацкое,16–20 мин.,09.04.2023,4 дня назад
252,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60m_1518et._1984983033,13145000,2,60.0,219083,15,18,"ул. Дыбенко, 2",Улица Дыбенко,21–30 мин.,06.04.2023,1 неделю назад
253,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52m_312et._2485252676,8300000,2,52.0,159615,3,12,"Санкт-Петербург, улица Дмитрия Устинова, 4к1",Рыбацкое,11–15 мин.,09.04.2023,4 дня назад
254,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_444m_39et._2532388577,7600000,2,44.4,171171,3,9,"Товарищеский пр-т, 1к1",Проспект Большевиков,6–10 мин.,10.04.2023,3 дня назад
255,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_53m_2025et._2907456351,10300000,2,53.0,194339,20,25,"ул. Коллонтай, 5/1",Проспект Большевиков,16–20 мин.,07.04.2023,6 дней назад
256,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_68et._2806324203,10700000,2,50.0,214000,6,8,"пр-т Обуховской Обороны, 197",Пролетарская,11–15 мин.,23.03.2023,3 недели назад
257,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_439m_79et._2878587435,6800000,2,43.9,154897,7,9,"ул. Коллонтай, 47к1",Проспект Большевиков,21–30 мин.,11.04.2023,2 дня назад
258,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_603m_1414et._2841025665,11800000,2,60.3,195688,14,14,"ул. Шотмана, 18к2",Улица Дыбенко,6–10 мин.,13.04.2023,23 часа назад
259,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_356m_1012et._2622973187,6250000,2,35.6,175561,10,12,"территория Усть-Славянка, Советский пр-т, 43к1",Рыбацкое,21–30 мин.,09.04.2023,4 дня назад
260,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_452m_25et._2945143198,6500000,2,45.2,143805,2,5,"Дальневосточный пр-т, 68к2",Ломоносовская,21–30 мин.,11.04.2023,2 дня назад
261,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_558m_922et._2625068024,12050000,2,55.8,215949,9,22,"Российский пр-т, 8",Проспект Большевиков,11–15 мин.,08.04.2023,5 дней назад
262,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_549m_516et._3004880877,9100000,2,54.9,165755,5,16,"пр-т Пятилеток, 8к4",Проспект Большевиков,6–10 мин.,07.04.2023,6 дней назад
263,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_453m_25et._2858440736,5700000,2,45.3,125827,2,5,"Народная ул., 84",Улица Дыбенко,от 31 мин.,10.04.2023,3 дня назад
264,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_503m_89et._2808176750,10500000,2,50.3,208747,8,9,"Товарищеский пр-т, 22к1",Улица Дыбенко,11–15 мин.,10.04.2023,3 дня назад
265,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_67m_524et._2963296217,9290000,2,67.0,138656,5,24,"Русановская ул., 15к1",Обухово,от 31 мин.,09.04.2023,4 дня назад
266,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_99et._2843532840,7140000,2,50.0,142800,9,9,"ул. Тельмана, 40",Улица Дыбенко,21–30 мин.,10.04.2023,3 дня назад
267,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_557m_33et._2472980867,7300000,2,55.7,131059,3,3,"Санкт-Петербург, 1-й Рабфаковский переулок, 9к2",Пролетарская,11–15 мин.,09.04.2023,4 дня назад
268,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_452m_45et._2906365488,6890000,2,45.2,152433,4,5,"Октябрьская наб., 80к2",Ломоносовская,21–30 мин.,12.04.2023,1 день назад
269,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_622m_1017et._2593639619,9990000,2,62.2,160610,10,17,"ул. Тельмана, 30к2",Улица Дыбенко,21–30 мин.,11.04.2023,2 дня назад
270,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_615et._2944330918,8800000,2,46.0,191304,6,15,"ул. Крыленко, 1к1с3",Елизаровская,от 31 мин.,10.04.2023,3 дня назад
271,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57m_77et._2970265447,11000000,2,57.0,192982,7,7,"Ивановская ул., 7",Ломоносовская,до 5 мин.,12.04.2023,1 день назад
272,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_39et._2924565035,6750000,2,45.0,150000,3,9,"ул. Подвойского, 50к2",Проспект Большевиков,21–30 мин.,10.04.2023,3 дня назад
273,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_462m_45et._2874520624,5599999,2,46.2,121212,4,5,"ул. Новосёлов, 27",Ломоносовская,21–30 мин.,06.04.2023,1 неделю назад
274,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_527m_2525et._2751285628,13150000,2,52.7,249525,25,25,"ул. Шелгунова, 7к2",Пролетарская,11–15 мин.,10.04.2023,3 дня назад
275,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_473m_69et._2925486196,7200000,2,47.3,152219,6,9,"пр-т Большевиков, 9к1",Проспект Большевиков,11–15 мин.,10.04.2023,3 дня назад
276,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_581m_521et._3010054760,12500000,2,58.1,215146,5,21,"Архивная ул., 11к1",Улица Дыбенко,21–30 мин.,12.04.2023,1 день назад
277,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_575m_126et._2668147200,11300000,2,57.5,196521,1,26,"ул. Крыленко, 1к1с1",Елизаровская,от 31 мин.,08.04.2023,5 дней назад
278,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._apartamenty_476m_815et._2617150475,8300000,2,47.6,174369,8,15,"ул. Крыленко, 14с2",Улица Дыбенко,21–30 мин.,23.03.2023,3 недели назад
279,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_35et._2773332365,7300000,2,46.0,158695,3,5,"Народная ул., 29",Ломоносовская,21–30 мин.,10.04.2023,3 дня назад
280,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_68m_1016et._3005566960,12500000,2,68.0,183823,10,16,"ул. Крыленко, 43к2",Улица Дыбенко,11–15 мин.,09.04.2023,4 дня назад
281,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_673m_216et._2567227799,14500000,2,67.3,215453,2,16,"ул. Шелгунова, 9к1",Пролетарская,11–15 мин.,30.03.2023,2 недели назад
282,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_1617et._2906245911,7500000,2,50.0,150000,16,17,"Октябрьская наб., 124к7",Обухово,от 31 мин.,11.04.2023,2 дня назад
283,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_562m_79et._2648100319,8299000,2,56.2,147669,7,9,"пр-т Солидарности, 5",Проспект Большевиков,16–20 мин.,09.04.2023,4 дня назад
284,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60m_1623et._2943783235,11500000,2,60.0,191666,16,23,"Русановская ул., 11",Обухово,от 31 мин.,13.04.2023,22 часа назад
285,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_561m_2325et._3020249694,10900000,2,56.1,194295,23,25,"ул. Коллонтай, 5/1",Проспект Большевиков,16–20 мин.,12.04.2023,1 день назад
286,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_619m_1824et._2837373739,9300000,2,61.9,150242,18,24,"Русановская ул., 15к1",Обухово,от 31 мин.,12.04.2023,1 день назад
287,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60m_1819et._3090604732,19950000,2,60.0,332500,18,19,"Общественный пер., 5",Елизаровская,11–15 мин.,11.04.2023,2 дня назад
288,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_58m_319et._2513024062,10500000,2,58.0,181034,3,19,"ул. Ворошилова, 27к2",Проспект Большевиков,21–30 мин.,06.04.2023,1 неделю назад
289,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_451m_69et._2859069330,7000000,2,45.1,155210,6,9,"пр-т Солидарности, 15к1",Улица Дыбенко,21–30 мин.,11.04.2023,2 дня назад
290,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_56m_914et._2291160185,11280000,2,56.0,201428,9,14,"Прибрежная ул., 4",Рыбацкое,11–15 мин.,06.04.2023,1 неделю назад
291,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_58m_1019et._2189919636,13700000,2,58.0,236206,10,19,"ул. Бабушкина, 53",Ломоносовская,11–15 мин.,06.04.2023,1 неделю назад
292,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_592m_812et._2880391335,11399000,2,59.2,192550,8,12,"Российский пр-т, 14",Проспект Большевиков,16–20 мин.,10.04.2023,3 дня назад
293,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_92m_2323et._2967939822,32390000,2,92.0,352065,23,23,"пр-т Обуховской Обороны, 195",Пролетарская,11–15 мин.,06.04.2023,1 неделю назад
294,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_538m_15et._2649575046,15000000,2,53.8,278810,1,5,"Санкт-Петербург, улица Бабушкина, 81к2",Ломоносовская,6–10 мин.,15 марта 16:07,15 марта 16:07
295,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_511m_812et._2810631894,10400000,2,51.1,203522,8,12,"Российский пр-т, 14",Проспект Большевиков,16–20 мин.,23.03.2023,3 недели назад
296,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_518m_3135et._2655536349,10000000,2,51.8,193050,31,35,"Санкт-Петербург, проспект Обуховской Обороны, 138к2",Обухово,21–30 мин.,23.03.2023,3 недели назад
297,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_578m_414et._2743254402,14550000,2,57.8,251730,4,14,"ул. Крыленко, 1к1с4",Елизаровская,от 31 мин.,08.04.2023,5 дней назад
298,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_543m_517et._2874594466,10400000,2,54.3,191528,5,17,"ул. Коллонтай, 6к2",Проспект Большевиков,16–20 мин.,13.04.2023,9 часов назад
299,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_578m_1524et._2678087249,10480000,2,57.8,181314,15,24,"Русановская ул., 19к1",Обухово,от 31 мин.,06.04.2023,1 неделю назад
300,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_548m_112et._3058311642,8340000,2,54.8,152189,1,12,территория Рыбацкое,Рыбацкое,11–15 мин.,07.04.2023,6 дней назад
301,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_578m_1316et._2654799891,13450000,2,57.8,232698,13,16,"Санкт-Петербург, проспект Солидарности, 14к1",Улица Дыбенко,21–30 мин.,30.03.2023,2 недели назад
302,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_458m_35et._2807816814,6150000,2,45.8,134279,3,5,"пр-т Обуховской Обороны, 245к1",Пролетарская,6–10 мин.,06.04.2023,1 неделю назад
303,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_524m_312et._2969873942,10399999,2,52.4,198473,3,12,"ул. Коллонтай, 23к1",Проспект Большевиков,до 5 мин.,08.04.2023,5 дней назад
304,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_453m_25et._2892448175,5650000,2,45.3,124724,2,5,"Народная ул., 84",Улица Дыбенко,от 31 мин.,06.04.2023,1 неделю назад
305,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_498m_69et._2937803237,7870000,2,49.8,158032,6,9,"ул. Дыбенко, 38",Улица Дыбенко,11–15 мин.,06.04.2023,1 неделю назад
306,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_551m_216et._2853859724,8400000,2,55.1,152450,2,16,"Рыбацкий пр-т, 43к1",Рыбацкое,11–15 мин.,06.04.2023,1 неделю назад
307,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_512m_716et._2522406126,8500000,2,51.2,166015,7,16,"ул. Коллонтай, 19к4",Проспект Большевиков,6–10 мин.,06.04.2023,1 неделю назад
308,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_459m_45et._2330777030,5949999,2,45.9,129629,4,5,"Народная ул., 84",Улица Дыбенко,от 31 мин.,30.03.2023,2 недели назад
309,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_412et._2790311119,10640000,2,54.0,197037,4,12,"ул. Дмитрия Устинова, 4к1",Рыбацкое,11–15 мин.,12.04.2023,1 день назад
310,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_40m_55et._2938139716,6500000,2,40.0,162500,5,5,"Октябрьская наб., 80к1",Ломоносовская,21–30 мин.,30.03.2023,2 недели назад
311,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_58m_1223et._2813609499,8600000,2,58.0,148275,12,23,"Русановская ул., 19к3",Обухово,от 31 мин.,09.04.2023,4 дня назад
312,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_43m_79et._2640990522,7200000,2,43.0,167441,7,9,"ул. Седова, 17к2",Елизаровская,6–10 мин.,06.04.2023,1 неделю назад
313,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_454m_45et._2776371936,6700000,2,45.4,147577,4,5,"пр-т Александровской Фермы, 5",Пролетарская,16–20 мин.,30.03.2023,2 недели назад
314,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_446m_79et._2714043760,6990000,2,44.6,156726,7,9,"ул. Антонова-Овсеенко, 13к1",Улица Дыбенко,11–15 мин.,06.04.2023,1 неделю назад
315,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_674m_415et._2970143976,14000000,2,67.4,207715,4,15,"Октябрьская наб., 34к5",Проспект Большевиков,21–30 мин.,06.04.2023,1 неделю назад
316,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55m_1010et._2801744865,8900000,2,55.0,161818,10,10,"Глазурная ул., 2",Площадь А. Невского II,16–20 мин.,06.04.2023,1 неделю назад
317,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_55et._2801436951,6800000,2,45.0,151111,5,5,"ул. Крыленко, 13к3",Улица Дыбенко,21–30 мин.,06.04.2023,1 неделю назад
318,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_43m_45et._2833554614,7300000,2,43.0,169767,4,5,"ул. Пинегина, 17",Елизаровская,6–10 мин.,13.04.2023,46 минут назад
319,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_593m_623et._2968669711,15500000,2,59.3,261382,6,23,"пр-т Обуховской Обороны, 195",Пролетарская,6–10 мин.,06.04.2023,1 неделю назад
320,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_558m_327et._2840104447,11390000,2,55.8,204121,3,27,"территория Усть-Славянка, Славянская ул., 24",Рыбацкое,21–30 мин.,30.03.2023,2 недели назад
321,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_412et._2741727176,10650000,2,54.0,197222,4,12,"ул. Дмитрия Устинова, 4к1",Рыбацкое,11–15 мин.,06.04.2023,1 неделю назад
322,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_455m_35et._2060806293,10500000,2,45.5,230769,3,5,"Санкт-Петербург, улица Дыбенко, 27к3",Улица Дыбенко,до 5 мин.,23.03.2023,3 недели назад
323,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_68m_421et._2981939420,10000000,2,68.0,147058,4,21,"Русановская ул., 17к2",Обухово,от 31 мин.,07.04.2023,6 дней назад
324,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_55et._2784452470,6600000,2,46.0,143478,5,5,"ул. Новосёлов, 15",Ломоносовская,16–20 мин.,06.04.2023,1 неделю назад
325,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_15et._2754206361,6100000,2,46.0,132608,1,5,"Санкт-Петербург, улица Новосёлов, 15",Ломоносовская,16–20 мин.,06.04.2023,1 неделю назад
326,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_45et._2829008438,10300000,2,54.0,190740,4,5,"ул. Седова, 86",Ломоносовская,6–10 мин.,06.04.2023,1 неделю назад
327,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_428m_12et._2725596944,4800000,2,42.8,112149,1,2,"Тепловозная ул., 50",Рыбацкое,6–10 мин.,06.04.2023,1 неделю назад
328,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_447m_45et._2659031592,7500000,2,44.7,167785,4,5,"ул. Антонова-Овсеенко, 19к3",Улица Дыбенко,6–10 мин.,08.04.2023,5 дней назад
329,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_461m_15et._2684946096,6199999,2,46.1,134490,1,5,"ул. Бабушкина, 70",Пролетарская,6–10 мин.,30.03.2023,2 недели назад
330,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_571m_410et._2670848965,9800000,2,57.1,171628,4,10,"Рыбацкий пр-т, 57к2",Рыбацкое,16–20 мин.,07.04.2023,6 дней назад
331,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_55et._2495694161,5950000,2,45.0,132222,5,5,"Санкт-Петербург, проспект Большевиков, 73к1",Ломоносовская,от 31 мин.,13.04.2023,17 часов назад
332,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_454m_45et._2749568481,5700000,2,45.4,125550,4,5,"ул. Тельмана, 32к4",Улица Дыбенко,21–30 мин.,23.03.2023,3 недели назад
333,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_1415et._2781977782,13000000,2,50.0,260000,14,15,"Октябрьская наб., 34к2",Елизаровская,от 31 мин.,06.04.2023,1 неделю назад
334,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_458m_35et._2598052593,6800000,2,45.8,148471,3,5,"2-й Рабфаковский пер., 6",Пролетарская,16–20 мин.,30.03.2023,2 недели назад
335,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_596m_324et._2879023136,8000000,2,59.6,134228,3,24,"Русановская ул., 19к5",Обухово,от 31 мин.,07.04.2023,6 дней назад
336,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_439m_45et._2848687948,7200000,2,43.9,164009,4,5,"ул. Крыленко, 13к2",Улица Дыбенко,21–30 мин.,07.04.2023,6 дней назад
337,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_605m_719et._2792204198,10770000,2,60.5,178016,7,19,"ул. Ворошилова, 27к2",Проспект Большевиков,21–30 мин.,30.03.2023,2 недели назад
338,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_555m_1213et._2967979860,18800000,2,55.5,338738,12,13,"Дальневосточный пр-т, 12к2",Проспект Большевиков,21–30 мин.,11.04.2023,2 дня назад
339,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_1523et._2497642281,7960000,2,54.0,147407,15,23,"Санкт-Петербург, Русановская улица, 16к3",Обухово,от 31 мин.,06.04.2023,1 неделю назад
340,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_452m_45et._2950186197,6450000,2,45.2,142699,4,5,"Народная ул., 77",Ломоносовская,от 31 мин.,07.04.2023,6 дней назад
341,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_602m_710et._2413155948,13900000,2,60.2,230897,7,10,"Санкт-Петербург, улица Чудновского, 8к4",Проспект Большевиков,16–20 мин.,06.04.2023,1 неделю назад
342,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_544m_517et._2907363826,10500000,2,54.4,193014,5,17,"ул. Коллонтай, 6к2",Проспект Большевиков,16–20 мин.,06.04.2023,1 неделю назад
